,Gene,Condition,Len,Mean,Var,Std,Noise,Burst Size,Frequency,CV2,CMap
166,CDKN1A,PAM_2h,96,300.091552,127206.8134,356.6606417,1.188506105,423.89335020000004,0.7079411640000001,1.4125467630000001,
167,CDKN1A,PAM_4h,85,292.98055089999997,196621.0577,443.4197308,1.513478385,671.1061779,0.43656363299999995,2.29061682,
168,CDKN1A,PAM_6h,64,216.72419169999998,86563.12367,294.2161173,1.357560109,399.4160643,0.542602592,1.84296945,
169,CDKN1A,PIC_1h,96,78.15019101,19792.39181,140.68543569999997,1.8001931130000002,253.2609525,0.308575761,3.240695246,
170,CDKN1A,PIC_2h,84,220.1282607,87799.17805,296.3092608,1.34607551,398.8546394,0.551900966,1.811919279,
171,CDKN1A,PIC_4h,90,566.2313347,405017.4373,636.409803,1.12393957,715.2861606,0.791615113,1.263240158,
172,CDKN1A,PIC_6h,96,447.53878399999996,277022.3662,526.3291425,1.176052582,618.9907469999999,0.72301369,1.3830996759999998,
173,CDKN1A,LPS_4h_Replicate,96,390.9616253,188131.4065,433.7411746,1.109421351,481.2017199,0.812469302,1.230815734,
174,FTSJD2,LPS_1h,96,7.07752126,357.757673,18.91448316,2.6724728140000003,50.54844202,0.140014627,7.142110939,
175,FTSJD2,LPS_2h,96,8.834052397999999,460.4611751,21.458359100000003,2.429050466,52.12343717,0.169483305,5.900286167999999,
176,FTSJD2,LPS_4h,95,20.99901782,1416.096591,37.63105886,1.792038999,67.43632504,0.311390305,3.2114037719999997,
177,FTSJD2,LPS_6h,96,28.27734133,2750.709511,52.447206900000005,1.8547432119999998,97.27610098,0.290691558,3.440072383,
178,FTSJD2,PAM_1h,96,5.588829786,196.5677038,14.02026047,2.5086218430000002,35.17153166,0.158902087,6.293183549,
179,FTSJD2,PAM_2h,96,14.62380366,2381.3239670000003,48.79881113,3.336943812,162.8388908,0.08980535,11.13519401,
180,FTSJD2,PAM_4h,85,20.91816648,3017.956041,54.93592669,2.626230494,144.2744059,0.144988755,6.89708661,
181,FTSJD2,PAM_6h,64,28.07639809,3245.745653,56.97144595,2.029157934,115.6040616,0.242866883,4.117481922,
182,FTSJD2,PIC_1h,96,4.41264126,158.435125,12.58710153,2.852509595,35.9048279,0.12289827099999999,8.136810991,
183,FTSJD2,PIC_2h,84,8.165605900000001,561.9042193,23.70451896,2.902971225,68.81353646,0.118662785,8.427241935,
184,FTSJD2,LPS_4h_Replicate,96,30.43635018,2409.718676,49.08888546,1.6128374509999999,79.17239292,0.384431354,2.601244645,
185,TNFSF4,Unstimulated,96,33.14656715,11816.37367,108.7031447,3.27946916,356.4886107,0.092980718,10.75491797,
186,TNFSF4,LPS_1h,96,5.011553556,1637.8704300000002,40.47061193,8.075462326,326.818902,0.015334344,65.21309177,
187,TNFSF4,LPS_2h,96,24.74367267,10181.495990000001,100.9033993,4.07794755,411.47877,0.060133534,16.62965622,
188,TNFSF4,LPS_4h,95,33.32878787,12179.011340000001,110.3585581,3.311208272,365.4201704,0.091206755,10.96410022,
189,TNFSF4,PAM_1h,96,8.644585709,878.1480186000001,29.63356237,3.427991042,101.58358630000001,0.08509825300000001,11.75112258,
190,TNFSF4,PAM_4h,85,22.43300575,8031.016731000001,89.61594016,3.9948253539999996,358.00002989999996,0.062662022,15.95862961,
191,TNFSF4,PAM_6h,64,8.757027553,1415.460992,37.62261278,4.296276625,161.63715190000002,0.054177072,18.45799284,
